,Category_ID,Percent_Return,_id,urlname
305,28,0.0,5c66ff270f19850d1d7a4a7b,Bible-for-dummies
306,28,0.4476584022038568,5c66ff270f19850d1d7a4a7c,ConwayHall
307,28,0.6631944444444444,5c66ff280f19850d1d7a4a7d,cfiaustin
308,28,0.38636363636363635,5c66ff280f19850d1d7a4a7e,UUPittsburgh
309,13,0.29239766081871343,5c66ff280f19850d1d7a4a7f,Drinking-Liberally-Downtown-Brooklyn
310,13,0.6519337016574586,5c66ff280f19850d1d7a4a80,MarinoM5stelle
311,13,0.6865671641791045,5c66ff280f19850d1d7a4a81,assisi5stelle
312,13,0.34459459459459457,5c66ff280f19850d1d7a4a82,Resist-Dayton
313,13,0.2857142857142857,5c66ff280f19850d1d7a4a83,Fabians-Melbourne
314,13,0.16666666666666666,5c66ff280f19850d1d7a4a84,So-Cal-Flat-Earth-Meetup-Group
315,13,0.2222222222222222,5c66ff280f19850d1d7a4a85,Resist-Vista
316,13,0.2,5c66ff280f19850d1d7a4a86,America-First-Party-MAGA-Queens
317,13,0.1,5c66ff280f19850d1d7a4a87,Resist-Orange-Park
318,13,0.425531914893617,5c66ff280f19850d1d7a4a88,Resist-Pasadena
319,13,0.3,5c66ff280f19850d1d7a4a89,Resist-Toms-River
320,13,0.15384615384615385,5c66ff280f19850d1d7a4a8a,Resist-Bellevue
321,13,0.5740740740740741,5c66ff280f19850d1d7a4a8b,MoVimento-5-Stelle-Gualdo-Tadino
322,13,1.0,5c66ff280f19850d1d7a4a8c,NRN-Patriot-Brigade
323,13,0.5555555555555556,5c66ff280f19850d1d7a4a8d,Fairvote-Chicago
324,13,0.30612244897959184,5c66ff280f19850d1d7a4a8e,Resist-Ferndale
325,13,0.0,5c66ff280f19850d1d7a4a8f,National-Womens-Politial-Caucus-of-California
326,13,0.2222222222222222,5c66ff280f19850d1d7a4a90,Resist-Van-Nuys
327,13,0.36363636363636365,5c66ff280f19850d1d7a4a91,Resist-Woodbridge
328,13,0.4205607476635514,5c66ff280f19850d1d7a4a92,Maryland-Suburbs-for-Bernie-Sanders
329,13,0.0,5c66ff280f19850d1d7a4a93,Resist-Pickering
330,13,0.6,5c66ff280f19850d1d7a4a94,ronkonkomarepublicanclub
331,13,0.35064935064935066,5c66ff280f19850d1d7a4a95,Boston-NOW-Meetup-Group
332,13,0.3333333333333333,5c66ff280f19850d1d7a4a96,Resist-Kent
333,13,0.41904761904761906,5c66ff280f19850d1d7a4a97,democrat-143
334,13,0.25,5c66ff290f19850d1d7a4a98,ORG-Glasgow
335,13,0.27586206896551724,5c66ff290f19850d1d7a4a99,bettermediauk
336,13,0.0,5c66ff290f19850d1d7a4a9a,politique-volt-europe-france-metz
337,13,0.5,5c66ff290f19850d1d7a4a9b,Movimento-5-Stelle-Ostra-Associazione
338,13,0.7948717948717948,5c66ff290f19850d1d7a4a9c,Ceccano-5-Stelle
339,13,0.6964285714285714,5c66ff290f19850d1d7a4a9d,meetupMovimento5StelleMarcianise
340,22,0.3333333333333333,5c66ff290f19850d1d7a4a9e,Community-of-Infinite-Spirit
341,22,0.3333333333333333,5c66ff290f19850d1d7a4a9f,Being-Miracle-Minded-A-Course-In-Miracles-study-group
342,22,0.0,5c66ff290f19850d1d7a4aa0,Abundant-Life-Manifest-the-life-of-your-dreams
343,22,0.26666666666666666,5c66ff290f19850d1d7a4aa1,Positive-Highly-Sensitive-Strong-and-Feminine
344,22,0.5942028985507246,5c66ff290f19850d1d7a4aa2,Metro-DC-Kirtan
345,22,0.25,5c66ff290f19850d1d7a4aa3,Brussels-NLP-Trainings-with-Momentum
346,22,0.4,5c66ff290f19850d1d7a4aa4,Tantrikas-Next-Door
347,22,0.32,5c66ff290f19850d1d7a4aa5,Spiritual-Seekers-of-Bundaberg
348,22,0.5714285714285714,5c66ff290f19850d1d7a4aa6,Eugene-Astrology-Meetup
349,22,0.36363636363636365,5c66ff290f19850d1d7a4aa7,Reiki-Community-of-Charlottesville
350,22,0.366120218579235,5c66ff290f19850d1d7a4aa8,The-Dallas-Singles-Metaphysics-Meetup-Group
351,22,0.6430379746835443,5c66ff290f19850d1d7a4aa9,spirituality-424
352,22,0.0,5c66ff290f19850d1d7a4aaa,School-in-the-tradition-of-The-Fourth-Way-Brasov
353,22,0.3559322033898305,5c66ff290f19850d1d7a4aab,Crystal-Vision-Metaphysical-Gift-Shop-LTC-School-of-Reiki
354,22,0.46176046176046176,5c66ff290f19850d1d7a4aac,newbeginningsholistictherapies
355,22,0.4594594594594595,5c66ff290f19850d1d7a4aad,meditations
356,22,0.0,5c66ff290f19850d1d7a4aae,Berlin-Access-Consciousness-Bars
357,22,0.6,5c66ff290f19850d1d7a4aaf,Intuitive-Breathwork
358,22,0.425531914893617,5c66ff290f19850d1d7a4ab0,Church-of-Perpetual-Life
359,22,0.42857142857142855,5c66ff290f19850d1d7a4ab1,Kitchener-Waterloo-Spiritual-Experiences-Group
360,22,0.6363636363636364,5c66ff290f19850d1d7a4ab2,Woodland-Chapel-Center-for-Spiritual-Living
361,22,0.1891891891891892,5c66ff2a0f19850d1d7a4ab3,Be-Well-Holistic
362,22,0.3743016759776536,5c66ff2a0f19850d1d7a4ab4,Metatronic-Healing-Energy-Awakening-Spiritual-Growth
363,22,0.0,5c66ff2a0f19850d1d7a4ab5,Eastbourne-Spiritual-Growth-Meetup
364,22,0.29310344827586204,5c66ff2a0f19850d1d7a4ab6,Saint-Augustine-Meetup-LawofAttraction
365,22,0.37142857142857144,5c66ff2a0f19850d1d7a4ab7,Dimensions-of-Spirit-Meetups
366,22,0.3125,5c66ff2a0f19850d1d7a4ab8,Living-A-Meaningful-Life-Zurich
367,22,0.34,5c66ff2a0f19850d1d7a4ab9,The-Phoenix-Institute-of-Enlightenment
368,22,0.30434782608695654,5c66ff2a0f19850d1d7a4aba,The-Circle-of-Love-in-London
369,22,0.3333333333333333,5c66ff2a0f19850d1d7a4abb,Woodland-Hills-Meditation-Meetup
370,22,0.2727272727272727,5c66ff2a0f19850d1d7a4abc,Horizons-Unlimited-Self-Awareness-Saturdays
371,22,0.2882882882882883,5c66ff2a0f19850d1d7a4abd,Budapest-Shambhala-Meditation-Group
372,22,0.4117647058823529,5c66ff2a0f19850d1d7a4abe,EckankarWanaka
373,22,0.225,5c66ff2a0f19850d1d7a4abf,Spiritual-Seekers-Energy-Workers-20-30-40-Years-Olds
374,22,0.15384615384615385,5c66ff2a0f19850d1d7a4ac0,Bangkok-life-purpose-Chinese-Meetup
375,22,0.4182692307692308,5c66ff2a0f19850d1d7a4ac1,Lightworkers-of-North-Texas
376,22,0.3888888888888889,5c66ff2a0f19850d1d7a4ac2,Groupes-de-parole-guerison-spirituelle
377,22,0.18518518518518517,5c66ff2a0f19850d1d7a4ac3,Spirit-Medicine
378,22,0.11764705882352941,5c66ff2a0f19850d1d7a4ac4,Synchronicity-Miami-Meetup
379,22,0.5454545454545454,5c66ff2a0f19850d1d7a4ac5,OnenessOmaha
380,22,0.16666666666666666,5c66ff2a0f19850d1d7a4ac6,Science-Spirituality-In-a-PostChristian-World
381,22,0.4,5c66ff2a0f19850d1d7a4ac7,Emotionale-Kompetenz-Workoutmalanders
382,22,0.36666666666666664,5c66ff2a0f19850d1d7a4ac8,ItsyourjourneyLLC
383,22,0.0,5c66ff2a0f19850d1d7a4ac9,Niagara-Falls-Lightworkers-Meetup
384,22,0.0,5c66ff2a0f19850d1d7a4aca,OM-ShalOM-a-Spiritual-Healing-Center-in-St-George-SI
385,22,0.2777777777777778,5c66ff2a0f19850d1d7a4acb,intuitive-journer
386,22,0.39937106918238996,5c66ff2a0f19850d1d7a4acc,Crystal-Consciousness-UT
387,22,0.0,5c66ff2b0f19850d1d7a4acd,Copenhagen-Personal-Development-Meetup
388,22,0.6567164179104478,5c66ff2b0f19850d1d7a4ace,sdgnaperville
389,22,0.0,5c66ff2b0f19850d1d7a4acf,Brooklyn-Sacred-Geometry-Meetup
390,22,0.18,5c66ff2b0f19850d1d7a4ad0,open-circle-berli
391,22,0.5,5c66ff2b0f19850d1d7a4ad1,Faber-Personal-transformation-and-Self-Awakening-via-KUNLUN
392,22,0.09090909090909091,5c66ff2b0f19850d1d7a4ad2,Meetup-de-Circulo-de-mujeres-Despiertas-en-Barcelona
393,22,0.0,5c66ff2b0f19850d1d7a4ad3,Narayan-reiki-Meetup
394,22,0.05,5c66ff2b0f19850d1d7a4ad4,Connect-with-your-Best-Self-through-Horses
395,22,0.24444444444444444,5c66ff2b0f19850d1d7a4ad5,Vancouver-Heartfulness-Meditation
396,22,0.5151515151515151,5c66ff2b0f19850d1d7a4ad6,The-Kingston-Woodstock-Psychic-Wisdom-Meetup-Group
397,22,0.75,5c66ff2b0f19850d1d7a4ad7,Meetup-Reves-Actifs-Active-Dreaming-Montreal-Rive-Sud
398,22,0.2857142857142857,5c66ff2b0f19850d1d7a4ad8,The-Enlightened-Society-MEET-UP-GROUP
399,22,0.625,5c66ff2b0f19850d1d7a4ad9,Eckankar-in-Homer
400,22,0.5,5c66ff2b0f19850d1d7a4ada,Unitarian-Universalist-Congregation-in-Grayslake-IL
401,22,0.047619047619047616,5c66ff2b0f19850d1d7a4adb,Peace-of-Mind-meditation-and-spiritual-growth
402,22,0.2972972972972973,5c66ff2b0f19850d1d7a4adc,Vancouver-Sufi-Meditation
403,22,0.15789473684210525,5c66ff2b0f19850d1d7a4add,BhagavadGitaClassesSurat
404,22,0.16666666666666666,5c66ff2b0f19850d1d7a4ade,Thinking-Into-Results-Copenhagen
405,22,0.36619718309859156,5c66ff2b0f19850d1d7a4adf,Have-You-Had-Spiritual-Experiences
406,22,0.0625,5c66ff2b0f19850d1d7a4ae0,Intuition-Development-Meetup
407,22,0.3075060532687651,5c66ff2b0f19850d1d7a4ae1,MeetAcharyaPrashant
408,22,0.4,5c66ff2b0f19850d1d7a4ae2,Mullingar-Healing-Group
409,22,0.29365079365079366,5c66ff2b0f19850d1d7a4ae3,Walnut-Creek-Spiritual-Healing-Path
410,22,0.16666666666666666,5c66ff2b0f19850d1d7a4ae4,yourdreamlifenow
411,22,0.4117647058823529,5c66ff2b0f19850d1d7a4ae5,The-Featherway-The-Magick-of-Feathers
412,22,0.3333333333333333,5c66ff2c0f19850d1d7a4ae6,Meetup-de-Meditacion-Heartfulness-en-Buenos-Aires
413,22,0.411522633744856,5c66ff2c0f19850d1d7a4ae7,dmcboston
414,16,0.42857142857142855,5c66ff2c0f19850d1d7a4ae8,Non-Muslim-Muslim-Cultural-Exchange-Meetup
415,16,0.028169014084507043,5c66ff2c0f19850d1d7a4ae9,Internationalfriendsmeetupinlondon
416,16,0.0,5c66ff2c0f19850d1d7a4aea,Business-Japanese-Language-Meetup
417,16,0.17391304347826086,5c66ff2c0f19850d1d7a4aeb,Meetup-International-Montpellier
418,16,0.3,5c66ff2c0f19850d1d7a4aec,FreeEnglishclassesinDetroit
419,16,0.0,5c66ff2c0f19850d1d7a4aed,Meetup-de-Cenas-tematicas-en-Sant-Cugat-del-Valles
420,16,0.5714285714285714,5c66ff2c0f19850d1d7a4aee,Jupiter-German-Kids-Playdate-Meetup
421,16,0.3333333333333333,5c66ff2c0f19850d1d7a4aef,Kowloon-German-Language-Meetup
422,16,0.4527027027027027,5c66ff2c0f19850d1d7a4af0,I-love-Italy-Cape-Town-community-Meetup
423,16,0.1972318339100346,5c66ff2c0f19850d1d7a4af1,Tomobu-Tokyo-Japanese-English-Meetup-Group
424,16,1.0,5c66ff2c0f19850d1d7a4af2,Lingen-Sprachentreff-Espanol-Deutsch
425,16,0.5777777777777777,5c66ff2c0f19850d1d7a4af3,meetup-group-IgBZInVD
426,16,0.254320987654321,5c66ff2c0f19850d1d7a4af4,world-international-meetup
427,16,0.4778761061946903,5c66ff2c0f19850d1d7a4af5,Portland-French-Table-Table-Francaise
428,16,0.25,5c66ff2c0f19850d1d7a4af6,French-conversations-in-Wimbledon
429,16,0.0,5c66ff2c0f19850d1d7a4af7,Latina-Professionals-in-Downtown-Toronto
430,16,0.38461538461538464,5c66ff2c0f19850d1d7a4af8,Tri-Valley-Mandarin-Group
431,16,0.1,5c66ff2c0f19850d1d7a4af9,RED-MONDAYS
432,16,0.43478260869565216,5c66ff2c0f19850d1d7a4afa,Forest-Hills-Spanish-Students-Meetup
433,16,0.29577464788732394,5c66ff2c0f19850d1d7a4afb,Canberra-Portuguese-Brasileiro-Conversation-Meetup
434,16,0.47540983606557374,5c66ff2c0f19850d1d7a4afc,Do-Japan
435,16,0.39263803680981596,5c66ff2c0f19850d1d7a4afd,Antalya-language-exchange
436,16,0.0,5c66ff2c0f19850d1d7a4afe,Intercambio-de-idiomas-Italiano-espanol
437,16,0.40939597315436244,5c66ff2d0f19850d1d7a4aff,ponto-de-encontro-brasileiros-em-londres
438,16,0.2777777777777778,5c66ff2d0f19850d1d7a4b00,New-to-Chicago-Lets-Link
439,16,0.25,5c66ff2d0f19850d1d7a4b01,French-for-all-Clemson
440,16,0.5,5c66ff2d0f19850d1d7a4b02,5-STELLE-ARZACHENA
441,16,0.15384615384615385,5c66ff2d0f19850d1d7a4b03,Global-Relocation-Expats-Meetup
